"x"	"family"	"TRY30_PhylogeneticGroup.y"	"leafNa"
"9595"	"Siparuna cuspidata"	"Siparunaceae"	"Angiosperm"	1.4200000005493
"9596"	"Siparuna decipiens"	"Siparunaceae"	"Angiosperm"	1.75999999991189
"9597"	"Siparuna guianensis"	"Siparunaceae"	"Angiosperm"	1.4000000005303
"9598"	"Siparuna macrotepala"	"Siparunaceae"	"Angiosperm"	0.970000000470167
"9599"	"Siparuna pauciflora"	"Siparunaceae"	"Angiosperm"	1.32999999968923
"9600"	"Siparuna poeppigii"	"Siparunaceae"	"Angiosperm"	1.4499999993729
"9601"	"Siparuna thecaphora"	"Siparunaceae"	"Angiosperm"	1.26999999940247
"9604"	"Sloanea brevipes"	"Elaeocarpaceae"	"Angiosperm"	1.70500000045101
"9607"	"Sloanea eichleri"	"Elaeocarpaceae"	"Angiosperm"	1.4499999993729
"9608"	"Sloanea floribunda"	"Elaeocarpaceae"	"Angiosperm"	1.88000000029731
"9609"	"Sloanea fragrans"	"Elaeocarpaceae"	"Angiosperm"	1.65000000014439
"9610"	"Sloanea garckeana"	"Elaeocarpaceae"	"Angiosperm"	1.77999999945889
"9611"	"Sloanea grandiflora"	"Elaeocarpaceae"	"Angiosperm"	1.29999999939226
"9612"	"Sloanea guianensis"	"Elaeocarpaceae"	"Angiosperm"	1.26999999940247
"9614"	"Sloanea laxiflora"	"Elaeocarpaceae"	"Angiosperm"	1.53999999934467
"9616"	"Sloanea meianthera"	"Elaeocarpaceae"	"Angiosperm"	1.29499999980381
"9619"	"Sloanea obtusifolia"	"Elaeocarpaceae"	"Angiosperm"	1.03999999984059
"9621"	"Sloanea pubescens"	"Elaeocarpaceae"	"Angiosperm"	1
"9623"	"Sloanea robusta"	"Elaeocarpaceae"	"Angiosperm"	1.1599999998628
"9628"	"Sloanea sinensis"	"Elaeocarpaceae"	"Angiosperm"	0.919999999943927
"9630"	"Sloanea stipitata"	"Elaeocarpaceae"	"Angiosperm"	1.4299999996113
"9631"	"Sloanea synandra"	"Elaeocarpaceae"	"Angiosperm"	0.950000000368173
"9632"	"Sloanea terniflora"	"Elaeocarpaceae"	"Angiosperm"	1.15500000003031
"9634"	"Sloanea tomentosa"	"Elaeocarpaceae"	"Angiosperm"	0.639999999762188
"9635"	"Socratea exorrhiza"	"Arecaceae"	"Angiosperm"	1.84000000069755
"9638"	"Solanum altissimum"	"Solanaceae"	"Angiosperm"	1.4000000005303
"9642"	"Solanum asperum"	"Solanaceae"	"Angiosperm"	1.36000000034277
"9643"	"Solanum circinatum"	"Solanaceae"	"Angiosperm"	1.46000000040844
"9647"	"Solanum hayesii"	"Solanaceae"	"Angiosperm"	1.61999999960425
"9650"	"Solanum lepidotum"	"Solanaceae"	"Angiosperm"	1.8099999994973
"9656"	"Solanum sessile"	"Solanaceae"	"Angiosperm"	1.84000000069755
"9657"	"Solanum steyermarkii"	"Solanaceae"	"Angiosperm"	1.38999999980179
"9659"	"Solanum umbelliferum"	"Solanaceae"	"Angiosperm"	1.98000000058124
"9665"	"Sophora davidii"	"Leguminosae"	"Angiosperm"	2.38000000075355
"9670"	"Sorbus americana"	"Rosaceae"	"Angiosperm"	0.750000000338836
"9675"	"Sorbus aucuparia"	"Rosaceae"	"Angiosperm"	1.08500000000822
"9687"	"Sorbus dunnii"	"Rosaceae"	"Angiosperm"	1.26000000004613
"9689"	"Sorbus folgneri"	"Rosaceae"	"Angiosperm"	0.929999999846397
"9695"	"Sorbus intermedia"	"Rosaceae"	"Angiosperm"	1.08999999973725
"9714"	"Sorbus torminalis"	"Rosaceae"	"Angiosperm"	1.28000000008765
"9719"	"Sorocea affinis"	"Moraceae"	"Angiosperm"	1.17999999943646
"9720"	"Sorocea bonplandii"	"Moraceae"	"Angiosperm"	2.14999999969992
"9721"	"Sorocea briquetii"	"Moraceae"	"Angiosperm"	2.419999999592
"9723"	"Sorocea muriculata"	"Moraceae"	"Angiosperm"	1.2150000002521
"9724"	"Sorocea pubivena"	"Moraceae"	"Angiosperm"	1.77000000073324
"9725"	"Sorocea sarcocarpa"	"Moraceae"	"Angiosperm"	1.2200000003109
"9726"	"Sorocea steinbachii"	"Moraceae"	"Angiosperm"	1.49999999983775
"9727"	"Sorocea trophoides"	"Moraceae"	"Angiosperm"	2.52500000068851
"9728"	"Soymida febrifuga"	"Meliaceae"	"Angiosperm"	1.77000000073324
"9730"	"Spachea membranacea"	"Malpighiaceae"	"Angiosperm"	1.34999999939204
"9733"	"Spartothamnella puberula"	"Lamiaceae"	"Angiosperm"	2.75000000088418
"9734"	"Spathodea campanulata"	"Bignoniaceae"	"Angiosperm"	1.83500000090551
"9737"	"Spiraea alba"	"Rosaceae"	"Angiosperm"	1.06499999982812
"9738"	"Spiraea alpina"	"Rosaceae"	"Angiosperm"	1.93000000016059
"9743"	"Spiraea chamaedryfolia"	"Rosaceae"	"Angiosperm"	0.180000000016547
"9752"	"Spiraea mongolica"	"Rosaceae"	"Angiosperm"	1.8600000005113
"9754"	"Spiraea pubescens"	"Rosaceae"	"Angiosperm"	1.01499999949884
"9756"	"Spiraea stevenii"	"Rosaceae"	"Angiosperm"	1.20000000024725
"9758"	"Spiraea tomentosa"	"Rosaceae"	"Angiosperm"	1.40500000030108
"9759"	"Spiraea trilobata"	"Rosaceae"	"Angiosperm"	1.24999999960724
"9760"	"Spirostachys africana"	"Euphorbiaceae"	"Angiosperm"	1.69000000010988
"9763"	"Spondias mombin"	"Anacardiaceae"	"Angiosperm"	1.48000000033149
"9764"	"Spondias pinnata"	"Anacardiaceae"	"Angiosperm"	0.959999999539445
"9765"	"Spondias purpurea"	"Anacardiaceae"	"Angiosperm"	1.52499999990945
"9766"	"Spondias radlkoferi"	"Anacardiaceae"	"Angiosperm"	1.10000000021524
"9768"	"Stachyarrhena acuminata"	"Rubiaceae"	"Angiosperm"	2.71000000029374
"9771"	"Staehelina dubia"	"Compositae"	"Angiosperm"	1.61000000000584
"9776"	"Staudtia kamerunensis"	"Myristicaceae"	"Angiosperm"	1.48000000033149
"9781"	"Stenostomum acreanum"	"Rubiaceae"	"Angiosperm"	1.32999999968923
"9786"	"Sterculia apeibophylla"	"Malvaceae"	"Angiosperm"	2.00999999985732
"9787"	"Sterculia apetala"	"Malvaceae"	"Angiosperm"	1.38999999980179
"9791"	"Sterculia colombiana"	"Malvaceae"	"Angiosperm"	2.30000000014926
"9796"	"Sterculia frondosa"	"Malvaceae"	"Angiosperm"	2.33499999971779
"9797"	"Sterculia lanceolata"	"Malvaceae"	"Angiosperm"	1.19499999954175
"9798"	"Sterculia multiovula"	"Malvaceae"	"Angiosperm"	2.53000000065924
"9801"	"Sterculia pruriens"	"Malvaceae"	"Angiosperm"	1.93999999985404
"9803"	"Sterculia recordiana"	"Malvaceae"	"Angiosperm"	1.51000000026148
"9804"	"Sterculia rhinopetala"	"Malvaceae"	"Angiosperm"	1.80000000017619
"9807"	"Sterculia speciosa"	"Malvaceae"	"Angiosperm"	2.06499999914716
"9808"	"Sterculia tessmannii"	"Malvaceae"	"Angiosperm"	1.3650000004956
"9827"	"Strombosia ceylanica"	"Olacaceae"	"Angiosperm"	3.01000000072004
"9829"	"Strombosia grandifolia"	"Olacaceae"	"Angiosperm"	2.50000000031461
"9830"	"Strombosia pustulata"	"Olacaceae"	"Angiosperm"	3.15500000002153
"9832"	"Strombosiopsis tetrandra"	"Olacaceae"	"Angiosperm"	2.78000000082692
"9836"	"Strychnos decussata"	"Loganiaceae"	"Angiosperm"	2.33999999913511
"9837"	"Strychnos henningsii"	"Loganiaceae"	"Angiosperm"	2.13000000059356
"9840"	"Strychnos madagascariensis"	"Loganiaceae"	"Angiosperm"	1.06499999982812
"9843"	"Strychnos nux-vomica"	"Loganiaceae"	"Angiosperm"	1.75999999991189
"9846"	"Strychnos spinosa"	"Loganiaceae"	"Angiosperm"	1.26499999977295
"9847"	"Strychnos toxifera"	"Loganiaceae"	"Angiosperm"	1.1300000003116
"9848"	"Stryphnodendron adstringens"	"Leguminosae"	"Angiosperm"	1.90500000080264
"9849"	"Stryphnodendron microstachyum"	"Leguminosae"	"Angiosperm"	2.08000000059649
"9851"	"Stryphnodendron porcatum"	"Leguminosae"	"Angiosperm"	0.729999999882981
"9855"	"Stylogyne ardisioides"	"Primulaceae"	"Angiosperm"	1.24500000010374
"9856"	"Stylogyne longifolia"	"Primulaceae"	"Angiosperm"	0.879999999568699
"9857"	"Stylogyne turbacensis"	"Primulaceae"	"Angiosperm"	1.32000000053027
"9863"	"Styrax camporum"	"Styracaceae"	"Angiosperm"	3.43999999867454
"9866"	"Styrax guyanensis"	"Styracaceae"	"Angiosperm"	1.07999999985298
"9867"	"Styrax japonicus"	"Styracaceae"	"Angiosperm"	1.0199999996979
"9869"	"Styrax obassis"	"Styracaceae"	"Angiosperm"	0.669999999730074
"9870"	"Styrax odoratissimus"	"Styracaceae"	"Angiosperm"	0.929999999846397
"9872"	"Styrax pallidus"	"Styracaceae"	"Angiosperm"	1.52000000021556
"9875"	"Styrax suberifolius"	"Styracaceae"	"Angiosperm"	1.32999999968923
"9877"	"Suaeda microphylla"	"Amaranthaceae"	"Angiosperm"	1.17000000022269
"9883"	"Suregada zanzibariensis"	"Euphorbiaceae"	"Angiosperm"	2.61500000126334
"9885"	"Swartzia arborescens"	"Leguminosae"	"Angiosperm"	1.8099999994973
"9888"	"Swartzia brachyrachis"	"Leguminosae"	"Angiosperm"	2.63999999958229
"9889"	"Swartzia cardiosperma"	"Leguminosae"	"Angiosperm"	1.3650000004956
"9902"	"Swartzia leptopetala"	"Leguminosae"	"Angiosperm"	2.54999999956565
"9906"	"Swartzia oblanceolata"	"Leguminosae"	"Angiosperm"	2.35999999991146
"9908"	"Swartzia polyphylla"	"Leguminosae"	"Angiosperm"	2.72999999946255
"9909"	"Swartzia racemosa"	"Leguminosae"	"Angiosperm"	1.69000000010988
"9913"	"Swartzia simplex"	"Leguminosae"	"Angiosperm"	2.58500000010239
"9916"	"Swartzia ulei"	"Leguminosae"	"Angiosperm"	2.83999999950835
"9917"	"Sweetia fruticosa"	"Leguminosae"	"Angiosperm"	0.789999999621645
"9920"	"Swietenia macrophylla"	"Meliaceae"	"Angiosperm"	1.59999999960682
"9921"	"Swietenia mahagoni"	"Meliaceae"	"Angiosperm"	1.28999999951808
"9923"	"Sympegma regelii"	"Amaranthaceae"	"Angiosperm"	2.98000000143841
"9927"	"Symphonia globulifera"	"Clusiaceae"	"Angiosperm"	1.55000000010671
"9931"	"Symphoricarpos albus"	"Caprifoliaceae"	"Angiosperm"	0.520000000211465
"9932"	"Symphoricarpos mollis"	"Caprifoliaceae"	"Angiosperm"	0.450000000097997
"9937"	"Symplocos anomala"	"Symplocaceae"	"Angiosperm"	0.850000000423109
"9938"	"Symplocos arechea"	"Symplocaceae"	"Angiosperm"	0.750000000338836
"9939"	"Symplocos cochinchinensis"	"Symplocaceae"	"Angiosperm"	0.959999999539445
"9943"	"Symplocos heishanensis"	"Symplocaceae"	"Angiosperm"	0.850000000423109
"9946"	"Symplocos lancifolia"	"Symplocaceae"	"Angiosperm"	1.29999999939226
"9947"	"Symplocos lucida"	"Symplocaceae"	"Angiosperm"	1.30999999972089
"9948"	"Symplocos martinicensis"	"Symplocaceae"	"Angiosperm"	1.1449999999929
"9951"	"Symplocos racemosa"	"Symplocaceae"	"Angiosperm"	1.44000000059341
"9956"	"Symplocos stellaris"	"Symplocaceae"	"Angiosperm"	1.38999999980179
"9957"	"Symplocos sumuntia"	"Symplocaceae"	"Angiosperm"	1.05999999986859
"9960"	"Symplocos tinctoria"	"Symplocaceae"	"Angiosperm"	1.49999999983775
"9961"	"Syncarpia glomulifera"	"Myrtaceae"	"Angiosperm"	1.36000000034277
"9963"	"Synoum glandulosum"	"Meliaceae"	"Angiosperm"	1.52999999938135
"9968"	"Syringa oblata"	"Oleaceae"	"Angiosperm"	1.75000000011301
"9970"	"Syringa reticulata"	"Oleaceae"	"Angiosperm"	0.570000000087518
"9973"	"Syrmatium glabrum"	"Leguminosae"	"Angiosperm"	2.13999999992775
"9974"	"Syzygium acuminatissimum"	"Myrtaceae"	"Angiosperm"	1.10999999964009
"9987"	"Syzygium buxifolium"	"Myrtaceae"	"Angiosperm"	0.959999999539445
"9992"	"Syzygium confertum"	"Myrtaceae"	"Angiosperm"	1.5449999994597
"9997"	"Syzygium cumini"	"Myrtaceae"	"Angiosperm"	2.47000000088948
"10004"	"Syzygium eucalyptoides"	"Myrtaceae"	"Angiosperm"	1.47000000030775
"10024"	"Syzygium houttuynii"	"Myrtaceae"	"Angiosperm"	2.25999999935772
"10027"	"Syzygium jambos"	"Myrtaceae"	"Angiosperm"	1.49000000006352
"10028"	"Syzygium johnsonii"	"Myrtaceae"	"Angiosperm"	1.14999999956857
"10031"	"Syzygium laxiflorum"	"Myrtaceae"	"Angiosperm"	1.36000000034277
"10032"	"Syzygium levinei"	"Myrtaceae"	"Angiosperm"	1.49000000006352
"10033"	"Syzygium lineatum"	"Myrtaceae"	"Angiosperm"	1.21000000047353
"10036"	"Syzygium megacarpum"	"Myrtaceae"	"Angiosperm"	1.4000000005303
"10042"	"Syzygium oblatum"	"Myrtaceae"	"Angiosperm"	0.659999999974699
"10051"	"Syzygium rehderianum"	"Myrtaceae"	"Angiosperm"	1.48000000033149
"10054"	"Syzygium sayeri"	"Myrtaceae"	"Angiosperm"	2.43999999925553
"10056"	"Syzygium suborbiculare"	"Myrtaceae"	"Angiosperm"	1.66999999928413
"10066"	"Syzygium umbilicatum"	"Myrtaceae"	"Angiosperm"	1.11999999965616
"10073"	"Tabebuia heterophylla"	"Bignoniaceae"	"Angiosperm"	1.10000000021524
"10074"	"Tabebuia insignis"	"Bignoniaceae"	"Angiosperm"	1.38500000049957
"10076"	"Tabebuia ochracea"	"Bignoniaceae"	"Angiosperm"	0.929999999846397
"10079"	"Tabebuia rosea"	"Bignoniaceae"	"Angiosperm"	1.53499999993989
"10082"	"Tabernaemontana arborea"	"Apocynaceae"	"Angiosperm"	1.64000000026878
"10084"	"Tabernaemontana catharinensis"	"Apocynaceae"	"Angiosperm"	1.38999999980179
"10085"	"Tabernaemontana corymbosa"	"Apocynaceae"	"Angiosperm"	0.669999999730074
"10086"	"Tabernaemontana crassa"	"Apocynaceae"	"Angiosperm"	2.53999999992267
"10088"	"Tabernaemontana divaricata"	"Apocynaceae"	"Angiosperm"	1.93999999985404
"10091"	"Tabernaemontana laeta"	"Apocynaceae"	"Angiosperm"	12.5399999974321
"10095"	"Tabernaemontana sananho"	"Apocynaceae"	"Angiosperm"	1.40999999944999
"10097"	"Tabernaemontana undulata"	"Apocynaceae"	"Angiosperm"	1.4299999996113
"10099"	"Tachigali bracteolata"	"Leguminosae"	"Angiosperm"	1.9700000004927
"10100"	"Tachigali bracteosa"	"Leguminosae"	"Angiosperm"	2.47999999956131
"10102"	"Tachigali denudata"	"Leguminosae"	"Angiosperm"	2.63999999958229
"10103"	"Tachigali formicarum"	"Leguminosae"	"Angiosperm"	1.48000000033149
"10104"	"Tachigali guianensis"	"Leguminosae"	"Angiosperm"	2.00999999985732
"10106"	"Tachigali melinonii"	"Leguminosae"	"Angiosperm"	2.39000000013523
"10109"	"Tachigali myrmecophila"	"Leguminosae"	"Angiosperm"	4.04000000010884
"10110"	"Tachigali paniculata"	"Leguminosae"	"Angiosperm"	2.7849999989438
"10111"	"Tachigali paraensis"	"Leguminosae"	"Angiosperm"	2.75500000108856
"10113"	"Tachigali polyphylla"	"Leguminosae"	"Angiosperm"	2.41000000119882
"10114"	"Tachigali ptychophysca"	"Leguminosae"	"Angiosperm"	3.25999999876571
"10115"	"Tachigali rugosa"	"Leguminosae"	"Angiosperm"	3.41999999974516
"10117"	"Tachigali tessmannii"	"Leguminosae"	"Angiosperm"	2.82000000014094
"10118"	"Tachigali vasquezii"	"Leguminosae"	"Angiosperm"	2.660000000549
"10120"	"Tachigali versicolor"	"Leguminosae"	"Angiosperm"	2.43999999925553
"10122"	"Talipariti tiliaceum"	"Malvaceae"	"Angiosperm"	1.57999999993858
"10123"	"Talisia angustifolia"	"Sapindaceae"	"Angiosperm"	1.37000000021915
"10124"	"Talisia cerasina"	"Sapindaceae"	"Angiosperm"	2.34500000023862
"10125"	"Talisia cupularis"	"Sapindaceae"	"Angiosperm"	1.89999999967245
"10128"	"Talisia hexaphylla"	"Sapindaceae"	"Angiosperm"	2.18000000043383
"10130"	"Talisia microphylla"	"Sapindaceae"	"Angiosperm"	2.0400000002935
"10131"	"Talisia mollis"	"Sapindaceae"	"Angiosperm"	2.65000000000495
"10132"	"Talisia nervosa"	"Sapindaceae"	"Angiosperm"	1.67999999930252
"10133"	"Talisia princeps"	"Sapindaceae"	"Angiosperm"	1.47000000030775
"10135"	"Talisia sylvatica"	"Sapindaceae"	"Angiosperm"	2.18000000043383
"10140"	"Tapirira guianensis"	"Anacardiaceae"	"Angiosperm"	1.67999999930252
"10142"	"Tapirira obtusa"	"Anacardiaceae"	"Angiosperm"	1.65000000014439
"10143"	"Tapura acreana"	"Dichapetalaceae"	"Angiosperm"	1.89999999967245
"10144"	"Tapura amazonica"	"Dichapetalaceae"	"Angiosperm"	1.80000000017619
"10145"	"Tapura capitulifera"	"Dichapetalaceae"	"Angiosperm"	2.09000000004866
"10146"	"Tapura coriacea"	"Dichapetalaceae"	"Angiosperm"	1.63000000029557
"10147"	"Tapura guianensis"	"Dichapetalaceae"	"Angiosperm"	1.67999999930252
"10148"	"Tapura juruana"	"Dichapetalaceae"	"Angiosperm"	1.28000000008765
"10149"	"Tapura peruviana"	"Dichapetalaceae"	"Angiosperm"	1.10999999964009
"10150"	"Tapura singularis"	"Dichapetalaceae"	"Angiosperm"	1.26999999940247
"10151"	"Taralea oppositifolia"	"Leguminosae"	"Angiosperm"	1.52499999990945
"10155"	"Tarenna cumingiana"	"Rubiaceae"	"Angiosperm"	1.37499999983701
"10158"	"Tarenna mollissima"	"Rubiaceae"	"Angiosperm"	0.91000000042883
"10161"	"Tarennoidea wallichii"	"Rubiaceae"	"Angiosperm"	1.34000000004982
"10162"	"Tasmannia lanceolata"	"Winteraceae"	"Angiosperm"	1.77000000073324
"10166"	"Taxodium distichum"	"Cupressaceae"	"Gymnosperm"	1.26000000004613
"10168"	"Taxus baccata"	"Taxaceae"	"Gymnosperm"	2.65000000000495
"10169"	"Taxus brevifolia"	"Taxaceae"	"Gymnosperm"	1.30999999972089
"10174"	"Teclea gerrardii"	"Rutaceae"	"Angiosperm"	2.13000000059356
"10175"	"Teclea natalensis"	"Rutaceae"	"Angiosperm"	2.5800000001715
"10178"	"Tectona grandis"	"Lamiaceae"	"Angiosperm"	1.61999999960425
"10184"	"Teijsmanniodendron holophyllum"	"Lamiaceae"	"Angiosperm"	0.819999999773547
"10185"	"Teijsmanniodendron pteropodum"	"Lamiaceae"	"Angiosperm"	0.650000000060095
"10186"	"Teijsmanniodendron simplicifolium"	"Lamiaceae"	"Angiosperm"	1.30999999972089
"10193"	"Terminalia amazonia"	"Combretaceae"	"Angiosperm"	1.40999999944999
"10195"	"Terminalia arjuna"	"Combretaceae"	"Angiosperm"	1.55000000010671
"10197"	"Terminalia avicennioides"	"Combretaceae"	"Angiosperm"	2.10000000056831
"10198"	"Terminalia bellirica"	"Combretaceae"	"Angiosperm"	1.07999999985298
"10200"	"Terminalia brachystemma"	"Combretaceae"	"Angiosperm"	4.5350000019632
"10203"	"Terminalia chebula"	"Combretaceae"	"Angiosperm"	1.20000000024725
"10209"	"Terminalia glaucescens"	"Combretaceae"	"Angiosperm"	2.29000000099352
"10210"	"Terminalia guyanensis"	"Combretaceae"	"Angiosperm"	1.29999999939226
"10213"	"Terminalia laxiflora"	"Combretaceae"	"Angiosperm"	2.14999999969992
"10215"	"Terminalia macroptera"	"Combretaceae"	"Angiosperm"	2.2200000002571
"10218"	"Terminalia myriocarpa"	"Combretaceae"	"Angiosperm"	1.37000000021915
"10219"	"Terminalia oblonga"	"Combretaceae"	"Angiosperm"	1.10000000021524
"10222"	"Terminalia prunioides"	"Combretaceae"	"Angiosperm"	2.04999999969185
"10224"	"Terminalia sericea"	"Combretaceae"	"Angiosperm"	2.12000000067009
"10225"	"Terminalia stenostachya"	"Combretaceae"	"Angiosperm"	7.4599999983911
"10231"	"Ternstroemia brasiliensis"	"Pentaphylacaceae"	"Angiosperm"	1.95999999952485
"10236"	"Ternstroemia gymnanthera"	"Pentaphylacaceae"	"Angiosperm"	1.9700000004927
"10241"	"Tessmannia africana"	"Leguminosae"	"Angiosperm"	2.51500000112747
"10243"	"Tessmannianthus heterostemon"	"Melastomataceae"	"Angiosperm"	0.67999999987215
"10254"	"Tetradymia stenolepis"	"Compositae"	"Angiosperm"	2.87000000065571
"10255"	"Tetragastris altissima"	"Burseraceae"	"Angiosperm"	1.5899999996309
"10257"	"Tetragastris panamensis"	"Burseraceae"	"Angiosperm"	1.49000000006352
"10259"	"Tetrameranthus laomae"	"Annonaceae"	"Angiosperm"	2.25500000010228
"10260"	"Tetrapleura tetraptera"	"Leguminosae"	"Angiosperm"	2.19999999919861
"10261"	"Tetrastigma planicaule"	"Vitaceae"	"Angiosperm"	1.1399999995367
"10262"	"Tetrathylacium johansenii"	"Salicaceae"	"Angiosperm"	1.34000000004982
"10263"	"Tetrathylacium macrophyllum"	"Salicaceae"	"Angiosperm"	1.22999999952728
"10264"	"Tetrorchidium didymostemon"	"Euphorbiaceae"	"Angiosperm"	1.4299999996113
"10265"	"Tetrorchidium macrophyllum"	"Euphorbiaceae"	"Angiosperm"	1.37000000021915
"10267"	"Tetrorchidium rubrivenium"	"Euphorbiaceae"	"Angiosperm"	1.8099999994973
"10269"	"Teucrium chamaedrys"	"Lamiaceae"	"Angiosperm"	1.50499999969774
"10272"	"Teucrium fruticans"	"Lamiaceae"	"Angiosperm"	1.37999999976662
"10275"	"Teucrium polium"	"Lamiaceae"	"Angiosperm"	1.63499999942903
"10276"	"Theobroma bernoullii"	"Malvaceae"	"Angiosperm"	1.84499999909136
"10277"	"Theobroma cacao"	"Malvaceae"	"Angiosperm"	1.17500000047456
"10279"	"Theobroma obovatum"	"Malvaceae"	"Angiosperm"	1.1599999998628
"10280"	"Theobroma speciosum"	"Malvaceae"	"Angiosperm"	1.77999999945889
"10281"	"Theobroma subincanum"	"Malvaceae"	"Angiosperm"	1.53999999934467
"10283"	"Thespesia acutiloba"	"Malvaceae"	"Angiosperm"	1.99000000052456
"10286"	"Thevetia ahouai"	"Apocynaceae"	"Angiosperm"	0.819999999773547
"10287"	"Thinouia myriantha"	"Sapindaceae"	"Angiosperm"	2.29500000111879
"10288"	"Thouinia paucidentata"	"Sapindaceae"	"Angiosperm"	1.72499999916627
"10290"	"Thouinidium decandrum"	"Sapindaceae"	"Angiosperm"	1.77000000073324
"10292"	"Thuja occidentalis"	"Cupressaceae"	"Gymnosperm"	1.89999999967245
"10293"	"Thuja plicata"	"Cupressaceae"	"Gymnosperm"	1.7150000006553
"10305"	"Thymus sibthorpii"	"Lamiaceae"	"Angiosperm"	0.890000000227797
"10306"	"Thymus vulgaris"	"Lamiaceae"	"Angiosperm"	1.59499999962229
"10308"	"Thyrsodium guianense"	"Anacardiaceae"	"Angiosperm"	2.00999999985732
"10309"	"Thyrsodium spruceanum"	"Anacardiaceae"	"Angiosperm"	1.61000000000584
"10313"	"Tibouchina stenocarpa"	"Melastomataceae"	"Angiosperm"	2.19000000037578
"10316"	"Tilia americana"	"Malvaceae"	"Angiosperm"	0.609999999887016
"10317"	"Tilia amurensis"	"Malvaceae"	"Angiosperm"	0.58000000025617
"10319"	"Tilia cordata"	"Malvaceae"	"Angiosperm"	1.2200000003109
"10321"	"Tilia endochrysea"	"Malvaceae"	"Angiosperm"	1.28000000008765
"10324"	"Tilia japonica"	"Malvaceae"	"Angiosperm"	1.77999999945889
"10325"	"Tilia mandshurica"	"Malvaceae"	"Angiosperm"	0.61999999996466
"10330"	"Tilia paucicostata"	"Malvaceae"	"Angiosperm"	1.1399999995367
"10331"	"Tilia platyphyllos"	"Malvaceae"	"Angiosperm"	1.43499999969638
"10335"	"Timonius borneensis"	"Rubiaceae"	"Angiosperm"	1.26499999977295
"10337"	"Timonius esherianus"	"Rubiaceae"	"Angiosperm"	1.65999999938837
"10344"	"Tococa guianensis"	"Melastomataceae"	"Angiosperm"	0.984999999812897
"10345"	"Tocoyena formosa"	"Rubiaceae"	"Angiosperm"	2.93999999896926
"10346"	"Tocoyena pittieri"	"Rubiaceae"	"Angiosperm"	1.44000000059341
"10349"	"Tontelea ovalifolia"	"Celastraceae"	"Angiosperm"	2.660000000549
"10350"	"Toona australis"	"Meliaceae"	"Angiosperm"	0.65500000022721
"10351"	"Toona ciliata"	"Meliaceae"	"Angiosperm"	1.90999999988819
"10365"	"Tovomita calophyllophylla"	"Clusiaceae"	"Angiosperm"	1.79500000010727
"10370"	"Tovomita longifolia"	"Clusiaceae"	"Angiosperm"	1.8600000005113
"10375"	"Toxicodendron diversilobum"	"Anacardiaceae"	"Angiosperm"	1.34499999992764
"10376"	"Toxicodendron radicans"	"Anacardiaceae"	"Angiosperm"	1.2200000003109
"10378"	"Toxicodendron succedaneum"	"Anacardiaceae"	"Angiosperm"	0.980000000311169
"10379"	"Toxicodendron vernicifluum"	"Anacardiaceae"	"Angiosperm"	0.510000000134521
"10380"	"Trattinnickia aspera"	"Burseraceae"	"Angiosperm"	1.79000000026373
"10382"	"Trattinnickia demerarae"	"Burseraceae"	"Angiosperm"	3.24000000063427
"10383"	"Trattinnickia glaziovii"	"Burseraceae"	"Angiosperm"	1.44000000059341
"10384"	"Trattinnickia lancifolia"	"Burseraceae"	"Angiosperm"	1.02999999975121
"10385"	"Trattinnickia lawrancei"	"Burseraceae"	"Angiosperm"	0.870000000290152
"10390"	"Trema lamarckiana"	"Cannabaceae"	"Angiosperm"	1.26000000004613
"10391"	"Trema micrantha"	"Cannabaceae"	"Angiosperm"	1.52000000021556
"10392"	"Trema orientalis"	"Cannabaceae"	"Angiosperm"	2.36999999965152
"10393"	"Trema tomentosa"	"Cannabaceae"	"Angiosperm"	1.65999999938837
"10394"	"Trematolobelia kauaiensis"	"Campanulaceae"	"Angiosperm"	2.27499999908337
"10396"	"Triadica cochinchinensis"	"Euphorbiaceae"	"Angiosperm"	1.11500000009803
"10397"	"Triadica sebifera"	"Euphorbiaceae"	"Angiosperm"	1.57999999993858
"10398"	"Trichanthera gigantea"	"Acanthaceae"	"Angiosperm"	1.1399999995367
"10399"	"Trichilia adolfi"	"Meliaceae"	"Angiosperm"	1.18500000048929
"10400"	"Trichilia americana"	"Meliaceae"	"Angiosperm"	2.25999999935772
"10404"	"Trichilia cipo"	"Meliaceae"	"Angiosperm"	2.00999999985732
"10410"	"Trichilia elsae"	"Meliaceae"	"Angiosperm"	1.57999999993858
"10411"	"Trichilia emetica"	"Meliaceae"	"Angiosperm"	1.89999999967245
"10413"	"Trichilia glabra"	"Meliaceae"	"Angiosperm"	1.72000000030038
